river_name,x_coord_2180,y_coord_2180
Struga Foluska,426941.2154,545544.8644
Struga Foluska,426921.5762,545524.51
Struga Foluska,427148.2223,544611.1021
Struga Foluska,427141.0014,544631.6494
Struga Foluska,427130.6057,544674.4056
Struga Foluska,427127.1353,544696.0554
Struga Foluska,427128.1264,544721.9393
Struga Foluska,427112.0989,544775.579
Struga Foluska,427107.2513,544814.212
Struga Foluska,427109.5671,544835.0365
Struga Foluska,427118.4701,544859.5112
Struga Foluska,427129.9622,544874.5184
Struga Foluska,427152.3766,544897.3656
Struga Foluska,427234.0581,544976.718
Struga Foluska,427274.7924,545020.692
Struga Foluska,427284.6585,545034.5164
Struga Foluska,427293.6897,545051.2023
Struga Foluska,427305.8984,545078.6838
Struga Foluska,427310.3114,545093.9509
Struga Foluska,427312.4104,545139.1028
Struga Foluska,427307.6677,545160.2405
Struga Foluska,427287.604,545202.8688
Struga Foluska,427227.7843,545316.9899
Struga Foluska,427099.592,544101.9331
Struga Foluska,427101.1939,544114.9393
Struga Foluska,427105.7878,544128.1913
Struga Foluska,427114.6033,544142.7116
Struga Foluska,427122.9451,544152.6444
Struga Foluska,427144.0907,544172.478
Struga Foluska,427162.9468,544199.5473
Struga Foluska,427173.3324,544222.2855
Struga Foluska,427178.4919,544247.6982
Struga Foluska,427180.6662,544303.6253
Struga Foluska,427176.5677,544381.4221
Struga Foluska,427166.5389,544509.9006
Struga Foluska,427156.2888,544588.1487
Struga Foluska,427148.2223,544611.1021
Struga Foluska,428493.9349,543358.4936
Struga Foluska,428437.9201,543364.5312
Struga Foluska,428374.142,543368.8621
Struga Foluska,428229.6803,543379.2842
Struga Foluska,428169.778,543381.1511
Struga Foluska,427967.3621,543393.2935
Struga Foluska,427911.7655,543386.7431
Struga Foluska,427900.5489,543382.8167
Struga Foluska,427879.9336,543372.4078
Struga Foluska,427866.7273,543368.0419
Struga Foluska,427857.0991,543367.2122
Struga Foluska,431139.1596,541016.159
Struga Foluska,431093.3755,541074.0183
Struga Foluska,431083.0031,541095.5905
Struga Foluska,431075.2211,541119.3275
Struga Foluska,431070.1048,541146.8609
Struga Foluska,431066.8233,541215.6948
Struga Foluska,431058.2776,541281.0845
Struga Foluska,431058.2818,541331.0086
Struga Foluska,431051.0918,541353.8687
Struga Foluska,431091.6787,541388.1834
Struga Foluska,431119.2905,541424.8742
Struga Foluska,431127.8648,541433.5131
Struga Foluska,431135.2448,541438.4159
Struga Foluska,431145.6976,541441.792
Struga Foluska,431148.9212,541442.2015
Gąsawka,420423.8845,540656.7873
Gąsawka,420429.7964,540671.7114
Gąsawka,420435.7448,540692.9337
Gąsawka,420443.3693,540744.296
Gąsawka,420448.3449,540823.0665
Gąsawka,420444.6232,540882.8679
Gąsawka,420442.6745,540891.7319
Gąsawka,420053.6306,540228.0115
Gąsawka,420133.4466,540303.7329
Gąsawka,420147.1468,540318.1528
Gąsawka,420165.0148,540343.5045
Gąsawka,420222.8424,540416.1879
Gąsawka,420260.3636,540452.1155
Gąsawka,420308.6027,540502.7114
Gąsawka,420371.7663,540562.4931
Gąsawka,420386.3183,540586.1947
Gąsawka,420422.4619,540653.196
Gąsawka,420423.8845,540656.7873
Gąsawka,419822.1471,540040.0025
Gąsawka,419815.4723,540043.4526
Gąsawka,419811.0757,540054.4541
Gąsawka,419807.3273,540081.2784
Gąsawka,419934.105,540187.9722
Gąsawka,419970.8617,540217.1513
Gąsawka,419980.6359,540222.4781
Gąsawka,419989.2464,540224.4524
Gąsawka,419989.4126,540224.4524
Noteć,452942.9867,538814.2555
Noteć,452886.8632,538836.3611
Noteć,452857.4875,538846.1496
Noteć,452803.5054,538861.0186
Noteć,452793.3529,538865.1746
Noteć,452777.7872,538874.0885
Noteć,452737.396,538901.8223
Noteć,452579.96,539014.8315
Noteć,452467.7342,539098.2721
Noteć,452385.5545,539161.0812
Noteć,452343.3361,539194.6311
Noteć,452274.6615,539254.1979
Noteć,452255.9141,539269.3426
Noteć,452249.7193,539275.7099
Noteć,452244.6076,539283.0903
Noteć,452236.1955,539302.3905
Noteć,452226.1935,539333.95
Dopływ z Turzan,453053.9575,541746.5504
Dopływ z Turzan,453080.4527,541657.511
Dopływ z Turzan,453097.0008,541596.7978
Dopływ z Turzan,453107.5018,541554.118
Dopływ z Turzan,453135.6727,541427.3263
Dopływ z Turzan,453146.9613,541381.7725
Dopływ z Turzan,453162.0161,541328.9379
Dopływ z Turzan,453182.1347,541265.0871
Dopływ z Turzan,453219.4621,541159.6178
Dopływ z Turzan,453234.5123,541109.9013
Dopływ z Turzan,453243.7537,541075.0914
Dopływ z Turzan,453246.8288,541059.4136
Dopływ z Turzan,453247.9813,541044.5246
Dopływ z Turzan,453248.4709,541003.5055
Dopływ z Turzan,453252.9897,540976.9679
Dopływ z Turzan,453272.2126,540903.4104
Dopływ z Turzan,453282.3234,540868.9013
Dopływ z Turzan,453295.3651,540832.2558
Dopływ z Turzan,453313.6932,540786.8907
Dopływ z Turzan,453382.438,540626.0869
Dopływ z Turzan,453395.2591,540592.4733
Dopływ z Turzan,453405.0824,540561.0145
Dopływ z Turzan,453418.8029,540505.7611
Dopływ z Turzan,453444.1373,540373.2725
Dopływ z Turzan,453449.0735,540342.7299
Dopływ z Turzan,453451.634,540310.8592
Dopływ z Turzan,453459.6884,540213.2515
Dopływ z Turzan,453462.033,540167.3987
Dopływ z Turzan,453461.5464,540143.3817
Dopływ z Turzan,453459.594,540118.4884
Dopływ z Turzan,453457.5695,540105.6559
Dopływ z Turzan,453454.1287,540092.0449
Dopływ z Turzan,453448.171,540075.112
Dopływ z Turzan,453438.4592,540054.2444
Dopływ z Turzan,453421.3415,540024.9109
Dopływ z Turzan,453378.2148,539943.7016
Dopływ z Turzan,453362.3382,539918.3697
Dopływ z Turzan,453327.1915,539872.2278
Dopływ z Turzan,453315.8165,539851.1823
Dopływ z Turzan,453299.3689,539810.2635
Dopływ z Turzan,453295.6735,539797.8563
Dopływ z Turzan,453293.407,539786.1325
Dopływ z Turzan,453291.8097,539769.1495
Dopływ z Turzan,453291.5177,539750.1696
Dopływ z Turzan,453295.0297,539711.3493
Dopływ z Turzan,453301.502,539677.9828
Dopływ z Turzan,453311.9214,539642.5063
Dopływ z Turzan,453321.2254,539618.2785
Dopływ z Turzan,453341.2272,539575.7757
Dopływ z Turzan,453349.7192,539555.5072
Dopływ z Turzan,453357.7479,539532.9058
Dopływ z Turzan,453366.7406,539502.2097
Dopływ z Turzan,453371.8678,539480.8375
Dopływ z Turzan,453375.4978,539460.2062
Dopływ z Turzan,453385.9724,539370.8741
Dopływ z Turzan,453392.047,539334.4078
Dopływ z Turzan,453399.3974,539302.2927
Dopływ z Turzan,453409.9254,539272.0899
Dopływ z Turzan,453424.4065,539235.9178
Dopływ z Turzan,453436.0468,539197.643
Dopływ z Turzan,453440.1639,539170.0583
Dopływ z Turzan,453442.2176,539124.0955
Dopływ z Turzan,453440.8309,539030.1421
Dopływ z Turzan,453438.8785,539002.2866
Dopływ z Turzan,453435.8118,538982.5313
Dopływ z Turzan,453428.0889,538952.508
Dopływ z Turzan,453419.4634,538928.9682
Dopływ z Turzan,453408.4924,538908.8355
Dopływ z Turzan,453394.6564,538890.3586
Dopływ z Turzan,453384.7624,538880.6007
Dopływ z Turzan,453369.6932,538870.577
Dopływ z Turzan,453305.6409,538840.0243
Dopływ z Turzan,453281.8002,538825.3263
Dopływ z Turzan,453270.8134,538816.6469
Dopływ z Turzan,453259.4759,538805.4224
Dopływ z Turzan,453248.9997,538793.186
Dopływ z Turzan,453240.3631,538780.9422
Dopływ z Turzan,453232.8475,538766.9128
Dopływ z Turzan,453225.9845,538749.0702
Dopływ z Turzan,453220.3111,538728.8699
Dopływ z Turzan,453217.1531,538710.0706
Dopływ z Turzan,453216.2851,538696.1671
Dopływ z Turzan,453216.6311,538680.1992
Dopływ z Turzan,453222.1415,538615.5649
Noteć,453222.1415,538615.5649
Noteć,453219.0771,538620.4461
Noteć,453209.4685,538633.171
Noteć,453197.569,538645.294
Noteć,453149.9612,538689.478
Noteć,453085.1186,538742.8639
Noteć,453073.0532,538751.7069
Noteć,453057.6608,538760.883
Noteć,453010.4228,538784.9131
Noteć,452955.6557,538809.2655
Noteć,452942.9867,538814.2555
Kanał Bachorze,466106.1828,538422.3347
Kanał Bachorze,466104.3395,538422.6222
Kanał Bachorze,466073.147,538423.8332
Kanał Bachorze,466062.2448,538425.2276
Kanał Bachorze,466049.6434,538428.3006
Kanał Bachorze,466032.7346,538434.4676
Kanał Bachorze,466006.6298,538446.5313
Kanał Bachorze,465981.0481,538458.3531
Kanał Bachorze,465926.469,538485.4528
Kanał Bachorze,465906.4685,538496.7594
Kanał Bachorze,465872.8418,538518.348
Kanał Bachorze,465865.0314,538522.9784
Kanał Bachorze,465843.6372,538535.662
Kanał Bachorze,465744.7938,538581.3688
Kanał Bachorze,465722.5819,538590.3597
Kanał Bachorze,465649.2513,538616.7473
Kanał Bachorze,465619.2856,538629.5613
Kanał Bachorze,465617.1169,538630.4886
Kanał Bachorze,465552.373,538661.9315
Kanał Bachorze,465498.4977,538688.0959
Kanał Bachorze,465421.2146,538727.8418
Kanał Bachorze,465328.8637,538787.3923
Kanał Bachorze,465280.5088,538817.4615
Kanał Bachorze,465233.393,538845.7234
Kanał Bachorze,465166.5518,538883.7894
Kanał Bachorze,465108.9449,538919.783
Kanał Bachorze,465037.594,538960.0433
Kanał Bachorze,464995.9391,538987.5722
Kanał Bachorze,464916.2347,539042.7255
Kanał Bachorze,464890.968,539058.7978
Kanał Bachorze,464860.9306,539074.677
Kanał Bachorze,464793.6426,539105.3069
Kanał Bachorze,464758.8434,539122.8346
Kanał Bachorze,464734.6674,539136.878
Kanał Bachorze,464671.1529,539176.6316
Kanał Bachorze,464634.5066,539197.2123
Kanał Bachorze,464627.4079,539199.8115
Noteć,453432.6553,538407.4526
Noteć,453415.043,538417.3127
Noteć,453355.7515,538454.4697
Noteć,453321.8625,538477.5467
Noteć,453302.5202,538493.2685
Noteć,453281.7674,538514.9641
Noteć,453266.6121,538536.0184
Noteć,453256.9809,538552.3997
Noteć,453244.1859,538578.4026
Noteć,453233.9675,538596.728
Noteć,453222.1415,538615.5649
Kanał Bachorze,466348.7643,538360.4216
Kanał Bachorze,466311.1111,538378.7632
Kanał Bachorze,466280.3185,538390.4601
Kanał Bachorze,466254.3686,538397.8444
Kanał Bachorze,466227.948,538403.3429
Kanał Bachorze,466106.1828,538422.3347
Kanał Bachorze,468287.0924,538805.6665
Kanał Bachorze,468285.2437,538805.1965
Kanał Bachorze,468261.3331,538797.9819
Kanał Bachorze,468145.12,538752.3647
Kanał Bachorze,468002.617,538694.2969
Kanał Bachorze,467983.6292,538686.2677
Kanał Bachorze,467939.1413,538667.4553
Kanał Bachorze,467925.71,538660.8152
Kanał Bachorze,467911.4959,538651.5167
Kanał Bachorze,467735.0908,538518.712
Kanał Bachorze,467719.0372,538508.5611
Kanał Bachorze,467702.6673,538501.0464
Kanał Bachorze,467692.1137,538498.0645
Kanał Bachorze,467680.0979,538496.8922
Kanał Bachorze,467615.3733,538497.941
Kanał Bachorze,467494.3145,538499.9025
Kanał Bachorze,467340.5004,538497.6296
Kanał Bachorze,467085.804,538502.5686
Kanał Bachorze,467050.8616,538501.8704
Kanał Bachorze,466995.9739,538499.1048
Kanał Bachorze,466778.4927,538487.6346
Kanał Bachorze,466742.6579,538484.6384
Kanał Bachorze,466720.1477,538479.5947
Kanał Bachorze,466712.9102,538476.257
Kanał Bachorze,466683.1272,538454.5316
Kanał Bachorze,466575.4334,538371.4781
Kanał Bachorze,466543.7356,538345.5968
Kanał Bachorze,466516.4117,538317.648
Kanał Bachorze,466505.22,538307.8697
Kanał Bachorze,466499.0074,538304.5593
Kanał Bachorze,464627.4079,539199.8115
Kanał Bachorze,464621.4518,539201.9923
Kanał Bachorze,464605.6426,539204.831
Kanał Bachorze,464555.7346,539204.6616
Kanał Bachorze,464501.7739,539204.1014
Kanał Bachorze,464433.9834,539209.1005
Kanał Bachorze,464415.3094,539212.2026
Kanał Bachorze,464371.0963,539225.0119
Kanał Bachorze,464359.4056,539227.5287
Kanał Bachorze,464271.6795,539233.1442
Kanał Bachorze,464224.9846,539238.0592
Kanał Bachorze,464212.3563,539240.2102
Kanał Bachorze,464185.5882,539244.7697
Kanał Bachorze,464154.2868,539251.2731
Kanał Bachorze,464064.6134,539275.5594
Kanał Bachorze,464030.5364,539283.3827
Kanał Bachorze,463997.7712,539287.0252
Kanał Bachorze,463955.8356,539285.8251
Kanał Bachorze,463913.1265,539281.2618
Kanał Bachorze,463878.6532,539275.3487
Kanał Bachorze,463853.3847,539269.3137
Kanał Bachorze,463834.4738,539262.942
Kanał Bachorze,463785.0491,539243.8365
Kanał Bachorze,463768.7594,539239.1582
Kanał Bachorze,463731.4903,539230.8886
Kanał Bachorze,463674.1476,539218.1648
Kanał Bachorze,463650.942,539214.3969
Kanał Bachorze,463633.7137,539211.5995
Kanał Bachorze,463577.269,539203.983
Kanał Bachorze,463534.5153,539199.95
Kanał Bachorze,463496.5606,539198.5656
Kanał Bachorze,463267.9247,539205.7557
Kanał Bachorze,463137.0565,539205.2944
Kanał Bachorze,463079.1711,539202.9138
Kanał Bachorze,462994.4991,539196.3757
Kanał Bachorze,462971.5521,539195.8124
Kanał Bachorze,462945.5725,539196.4882
Kanał Bachorze,462900.6828,539199.1122
Kanał Bachorze,462853.9668,539204.1121
Kanał Bachorze,462832.3844,539208.0978
Kanał Bachorze,462815.4853,539214.2977
Kanał Bachorze,462806.7707,539219.3134
Kanał Bachorze,462804.5176,539221.4337
Kanał Bachorze,462800.2726,539225.4286
Kanał Bachorze,462753.3643,539281.346
Kanał Bachorze,462720.5272,539322.8632
Kanał Bachorze,462667.5023,539392.9861
Kanał Bachorze,462645.4132,539423.9164
Kanał Bachorze,462642.8354,539426.58
Kanał Bachorze,462641.2956,539428.1711
Kanał Bachorze,462636.0018,539431.1866
Kanał Bachorze,462525.6953,539467.2491
Kanał Bachorze,462477.4158,539483.0331
Kanał Bachorze,462368.1302,539524.4626
Kanał Bachorze,462355.4584,539527.4666
Kanał Bachorze,462341.5922,539529.0441
Kanał Bachorze,462341.0763,539529.0454
Kanał Bachorze,462263.6532,539529.2503
Kanał Bachorze,462204.0095,539535.6269
Kanał Bachorze,462191.0715,539535.5538
Kanał Bachorze,462156.5946,539529.6746
Kanał Bachorze,462089.9094,539523.7746
Kanał Bachorze,462055.1073,539514.8412
Kanał Bachorze,461993.8994,539496.0012
Kanał Bachorze,461980.3743,539492.8422
Kanał Bachorze,461975.9999,539492.8114
Kanał Bachorze,461957.3473,539492.6797
Kanał Bachorze,461932.6644,539496.4887
Kanał Bachorze,461919.704,539495.4542
Kanał Bachorze,461899.944,539489.9899
Kanał Bachorze,461814.5717,539466.3818
Kanał Bachorze,461803.1795,539463.2315
Kanał Bachorze,461788.3243,539461.7651
Kanał Bachorze,461735.3354,539459.358
Kanał Bachorze,461721.8386,539458.7448
Kanał Bachorze,461715.412,539458.4529
Kanał Bachorze,461674.6691,539454.2201
Kanał Bachorze,461640.2364,539447.2811
Kanał Bachorze,461602.1862,539439.6132
Kanał Bachorze,461576.432,539436.4974
Kanał Bachorze,461554.4398,539437.0036
Kanał Bachorze,461547.4542,539437.1644
Kanał Bachorze,461483.6067,539440.6111
Kanał Bachorze,461468.051,539441.6633
Kanał Bachorze,461423.7959,539444.6565
Kanał Bachorze,461406.9433,539447.0451
Kanał Bachorze,461398.3029,539449.6067
Kanał Bachorze,461391.2151,539453.4075
Kanał Bachorze,461389.9001,539454.6705
Kanał Bachorze,461353.7597,539489.3808
Kanał Bachorze,461340.1883,539501.1594
Kanał Bachorze,461330.1115,539508.6284
Kanał Bachorze,461266.2342,539555.9755
Kanał Bachorze,461259.1226,539561.2468
Kanał Bachorze,461228.7634,539584.0329
Kanał Bachorze,461207.0935,539601.7287
Kanał Bachorze,461206.5912,539602.1901
Kanał Bachorze,461146.965,539656.962
Kanał Bachorze,461108.5146,539692.2821
Kanał Bachorze,461078.0228,539719.4523
Kanał Bachorze,461062.2764,539733.4834
Kanał Bachorze,461010.7098,539778.2251
Kanał Bachorze,460961.9225,539820.5551
Kanał Bachorze,460882.4997,539887.5266
Kanał Bachorze,460801.3076,539957.0648
Kanał Bachorze,460773.425,539979.7734
Kanał Bachorze,460744.4375,539999.3523
Kanał Bachorze,460735.2469,540003.4575
Kanał Bachorze,460726.5879,540005.4873
Kanał Bachorze,460680.4695,540006.409
Kanał Bachorze,460667.5633,540005.3356
Kanał Bachorze,460651.886,540002.5535
Kanał Bachorze,460522.8879,539970.4463
Kanał Bachorze,460432.1605,539946.2368
Kanał Bachorze,460352.5378,539923.0467
Kanał Bachorze,460305.4121,539906.5025
Kanał Bachorze,460280.7193,539895.6397
Kanał Bachorze,460265.6373,539887.8301
Kanał Bachorze,460246.9529,539876.2015
Kanał Bachorze,460229.2511,539863.1957
Kanał Bachorze,460198.0483,539836.5821
Kanał Bachorze,460196.716,539835.0804
Kanał Bachorze,460180.1785,539816.4406
Kanał Bachorze,460144.0422,539769.851
Kanał Bachorze,460054.2187,539648.6652
Kanał Bachorze,459934.715,539487.3085
Kanał Bachorze,459905.1449,539449.5454
Kanał Bachorze,459885.0025,539425.986
Kanał Bachorze,459875.4653,539417.1673
Kanał Bachorze,459848.5681,539396.493
Kanał Bachorze,459710.3885,539294.3086
Kanał Bachorze,459536.7018,539164.6103
Kanał Bachorze,459308.7739,538999.0693
Kanał Bachorze,459112.6603,538856.9263
Kanał Bachorze,459070.9759,538826.7135
Kanał Bachorze,458903.7208,538708.5639
Kanał Bachorze,458728.8701,538587.3139
Kanał Bachorze,458493.1523,538425.8622
Kanał Bachorze,458418.5089,538375.7112
Kanał Bachorze,458392.8235,538358.4539
Kanał Bachorze,458372.7204,538345.2704
Kanał Bachorze,458303.4526,538299.8448
Kanał Bachorze,458074.6796,538155.1046
Kanał Bachorze,457820.4619,537996.4057
Kanał Bachorze,457752.269,537954.3108
Noteć,453898.6829,536807.7584
Noteć,453893.045,536824.1641
Noteć,453871.3235,536891.6897
Noteć,453860.3303,536930.0996
Noteć,453830.209,537065.6821
Noteć,453826.6258,537087.3227
Noteć,453825.2644,537113.3018
Noteć,453826.6996,537138.1979
Noteć,453831.5734,537172.8568
Noteć,453841.7144,537228.9279
Noteć,453844.5673,537254.7143
Noteć,453844.508,537285.7373
Noteć,453840.5944,537312.4543
Noteć,453840.0531,537314.3783
Dopływ z Bodzanówka,474220.7784,536780.9502
Dopływ z Bodzanówka,474205.467,536811.0547
Dopływ z Bodzanówka,474177.9989,536864.3329
Dopływ z Bodzanówka,474116.8339,536989.0071
Dopływ z Bodzanówka,474102.698,537013.1171
Dopływ z Bodzanówka,474066.5688,537053.1545
Dopływ z Bodzanówka,473916.5281,537211.0222
Dopływ z Bodzanówka,473832.8183,537296.8307
Dopływ z Bodzanówka,473823.1558,537308.3071
Dopływ z Bodzanówka,473815.0505,537320.9114
Dopływ z Bodzanówka,473805.5086,537341.828
Dopływ z Bodzanówka,473801.4758,537361.3606
Dopływ z Bodzanówka,473800.3,537387.3153
Dopływ z Bodzanówka,473801.2029,537450.3005
Dopływ z Bodzanówka,473800.23,537460.2278
Dopływ z Bodzanówka,473797.7068,537468.9106
Dopływ z Bodzanówka,473769.27,537525.0579
Dopływ z Bodzanówka,473744.3094,537569.4816
Dopływ z Bodzanówka,473738.3382,537576.26
Dopływ z Bodzanówka,473727.1993,537586.2289
Dopływ z Bodzanówka,473680.8121,537624.2517
Dopływ z Bodzanówka,473620.1057,537673.1012
Dopływ z Bodzanówka,473566.8644,537719.9645
Dopływ z Bodzanówka,473493.668,537781.932
Dopływ z Bodzanówka,473483.1647,537787.7014
Dopływ z Bodzanówka,473463.6556,537795.4583
Dopływ z Bodzanówka,473439.9879,537803.4572
Dopływ z Bodzanówka,473418.8023,537809.3655
Dopływ z Bodzanówka,473399.0777,537812.8375
Dopływ z Bodzanówka,473381.1869,537810.9853
Dopływ z Bodzanówka,473365.4083,537804.9212
Dopływ z Bodzanówka,473346.8392,537792.9589
Dopływ z Bodzanówka,473337.5291,537783.9413
Dopływ z Bodzanówka,473329.8851,537770.9518
Dopływ z Bodzanówka,473326.7486,537760.5103
Dopływ z Bodzanówka,473321.821,537731.7106
Dopływ z Bodzanówka,473320.4503,537728.1031
Dopływ z Bodzanówka,473314.1433,537723.1453
Dopływ z Bodzanówka,473298.4703,537716.65
Dopływ z Bodzanówka,473243.8676,537697.0623
Dopływ z Bodzanówka,473229.5737,537689.9462
Dopływ z Bodzanówka,473198.9235,537661.3367
Dopływ z Bodzanówka,473119.3238,537581.2338
Dopływ z Bodzanówka,473110.2971,537574.9096
Dopływ z Bodzanówka,473097.7679,537571.4879
Dopływ z Bodzanówka,473082.6544,537570.6868
Dopływ z Bodzanówka,473073.9183,537572.5114
Dopływ z Bodzanówka,473054.5943,537580.3815
Dopływ z Bodzanówka,473011.8858,537600.2371
Dopływ z Bodzanówka,472901.2633,537649.0844
Dopływ z Bodzanówka,472884.0436,537654.1456
Dopływ z Bodzanówka,472869.0847,537654.5307
Dopływ z Bodzanówka,472862.337,537652.2927
Dopływ z Bodzanówka,472856.6214,537648.2448
Dopływ z Bodzanówka,472802.1198,537599.7595
Dopływ z Bodzanówka,472783.5531,537584.5827
Dopływ z Bodzanówka,472781.4932,537583.1729
Dopływ z Bodzanówka,472719.2505,537540.5734
Dopływ z Bodzanówka,472693.4072,537521.7558
