gwb_code,x_coord_2180,y_coord_2180
PLGW600043,435450.79,577740.63
PLGW600043,435452.0146,577725.0699
PLGW600043,435452.15,577723.35
PLGW600043,435442.85,577708.88
PLGW600043,435426.31,577701.6
PLGW600043,435396.55,577698.96
PLGW600043,435362.1785,577694.0612
PLGW600043,435362.1704,577694.0596
PLGW600043,435323.78,577682.42
PLGW600043,435293.36,577671.84
PLGW600043,435272.19,577656.62
PLGW600043,435262.93,577644.72
PLGW600043,435256.98,577628.84
PLGW600043,435255.65,577609.66
PLGW600043,435255.65,577593.12
PLGW600043,435265.58,577579.23
PLGW600043,435287.4798,577564.6199
PLGW600043,435312.54,577551.45
PLGW600043,435333.05,577544.84
PLGW600043,435372.29,577525.26
PLGW600043,435409.3561,577511.6614
PLGW600043,435409.36,577511.66
PLGW600043,435425.74,577496.68
PLGW600043,435452.73,577465.46
PLGW600043,435472.86,577443.46
PLGW600043,435498.65,577432.21
PLGW600043,435521.14,577426.92
PLGW600043,435544.29,577413.03
PLGW600043,435554.22,577399.14
PLGW600043,435567.44,577385.91
PLGW600043,435584.6707,577378.3898
PLGW600043,435606.47,577366.73
PLGW600043,435631.61,577362.76
PLGW600043,435654.1,577354.82
PLGW600043,435691.8,577338.95
PLGW600043,435705.03,577336.96
PLGW600043,435722.89,577332.33
PLGW600043,435751.33,577317.78
PLGW600043,435787.05,577304.55
PLGW600043,435814.83,577293.97
PLGW600043,435827.4,577285.37
PLGW600043,435838.64,577276.77
PLGW600043,435853.86,577262.88
PLGW600043,435858.8441,577256.4282
PLGW600043,435865.1,577248.33
PLGW600043,435881.64,577238.41
PLGW600043,435904.57,577219.72
PLGW600043,435935.66,577206.49
PLGW600043,435956.2713,577200.0427
PLGW600043,435956.28,577200.04
PLGW600043,435987.25,577191.28
PLGW600043,436003.13,577178.05
PLGW600043,436015.69,577159.53
PLGW600043,436026.28,577145.64
PLGW600043,436027.1823,577135.6919
PLGW600043,436028.26,577123.81
PLGW600043,436026.3401,577092.78
PLGW600043,436015.69,577067.58
PLGW600043,436014.37,577044.43
PLGW600043,436020.99,577013.34
PLGW600043,436049.43,576966.38
PLGW600043,436061.7803,576935.4698
PLGW600043,436075.89,576919.42
PLGW600043,436082.5,576903.54
PLGW600043,436083.16,576896.27
PLGW600043,436079.19,576889.65
PLGW600043,436062.79,576884.01
PLGW600043,436047.46,576875.66
PLGW600043,436047.4546,576875.6532
PLGW600043,436032.63,576857.03
PLGW600043,436031.04,576838.77
PLGW600043,436018.34,576819.72
PLGW600043,436005.64,576794.32
PLGW600043,435994.48,576784.19
PLGW600043,435981.17,576775.67
PLGW600043,435980.51,576766.41
PLGW600043,435995.06,576755.82
PLGW600043,436008.95,576745.24
PLGW600043,436013.1055,576739.7844
PLGW600043,436019.53,576731.35
PLGW600043,436019.53,576717.46
PLGW600043,436020.19,576703.57
PLGW600043,436019.53,576691.0
PLGW600043,436015.56,576685.05
PLGW600043,436005.3804,576678.72
PLGW600043,435993.74,576670.5
PLGW600043,435981.83,576656.6
PLGW600043,435977.2,576644.7
PLGW600043,435978.52,576632.13
PLGW600043,435985.8,576612.29
PLGW600043,435997.7,576582.52
PLGW600043,436010.2095,576570.4603
PLGW600043,436015.49,576556.22
PLGW600043,436021.85,576539.04
PLGW600043,436021.8509,576539.031
PLGW600043,436023.77,576520.17
PLGW600043,436019.53,576506.94
PLGW600043,436015.5718,576487.326
PLGW600043,436025.0969,576475.6843
PLGW600043,436027.2135,576469.3343
PLGW600043,436016.101,576459.2801
PLGW600043,436009.2218,576454.5176
PLGW600043,436002.76,576447.51
PLGW600043,435999.1676,576437.5842
PLGW600043,435989.6426,576427.53
PLGW600043,435979.0593,576409.0092
PLGW600043,435970.5926,576386.7841
PLGW600043,435971.1217,576376.7299
PLGW600043,435986.9968,576365.0882
PLGW600043,436017.0591,576361.3169
PLGW600043,436058.9636,576361.0275
PLGW600043,436109.4342,576358.5072
PLGW600043,436120.4612,576355.7937
PLGW600043,436138.2853,576351.4075
PLGW600043,436157.9179,576342.334
PLGW600043,436159.13,576331.1
PLGW600043,436154.5097,576314.0596
PLGW600043,436147.22,576305.7
PLGW600043,436139.28,576296.96
PLGW600043,436129.76,576281.88
PLGW600043,436128.17,576272.36
PLGW600043,436128.17,576258.07
PLGW600043,436138.49,576243.78
PLGW600043,436144.84,576233.46
PLGW600043,436153.57,576224.73
PLGW600043,436163.1,576209.65
PLGW600043,436165.48,576192.98
PLGW600043,436185.32,576158.85
PLGW600043,436207.89,576155.67
PLGW600043,436222.63,576161.23
PLGW600043,436234.53,576175.52
PLGW600043,436244.06,576185.05
PLGW600043,436252.79,576185.84
PLGW600043,436262.31,576185.84
PLGW600043,436270.25,576182.66
PLGW600043,436285.33,576169.17
PLGW600043,436317.0,576153.82
PLGW600043,436354.57,576141.12
PLGW600043,436381.55,576125.25
PLGW600043,436411.19,576107.26
PLGW600043,436433.41,576083.45
PLGW600043,436437.7779,576073.8943
PLGW600043,436441.88,576064.92
PLGW600043,436441.88,576047.99
PLGW600043,436439.23,576028.41
PLGW600043,436430.24,576015.71
PLGW600043,436418.6,576007.77
PLGW600043,436412.25,576003.54
PLGW600043,436406.95,575993.49
PLGW600043,436406.95,575982.9
PLGW600043,436409.84,575928.19
PLGW600043,436395.55,575911.52
PLGW600043,436366.98,575894.85
PLGW600043,436343.16,575887.71
PLGW600043,436321.39,575861.38
PLGW600043,436297.17,575809.9
PLGW600043,436297.1575,575809.8755
PLGW600043,436274.9,575766.26
PLGW600043,436253.47,575739.27
PLGW600043,436256.64,575712.29
PLGW600043,436266.96,575698.79
PLGW600043,436312.21,575686.89
PLGW600043,436327.4162,575679.6067
PLGW600043,436368.56,575659.9
PLGW600043,436435.24,575642.44
PLGW600043,436481.28,575621.8
PLGW600043,436515.41,575605.13
PLGW600043,436544.78,575597.19
PLGW600043,436553.51,575588.46
PLGW600043,436552.71,575582.91
PLGW600043,436547.16,575576.56
PLGW600043,436520.17,575564.65
PLGW600043,436511.8599,575561.4532
PLGW600043,436489.21,575552.74
PLGW600043,436450.85,575539.41
PLGW600043,436433.65,575530.15
PLGW600043,436427.9885,575521.4997
PLGW600043,436409.84,575493.77
PLGW600043,436401.9,575473.27
PLGW600043,436403.22,575454.09
PLGW600043,436417.78,575421.01
PLGW600043,436438.28,575403.15
PLGW600043,436477.01,575380.23
PLGW600043,436524.3,575359.13
PLGW600043,436550.76,575342.6
PLGW600043,436556.71,575326.72
PLGW600043,436564.65,575314.82
PLGW600043,436577.88,575304.89
PLGW600043,436599.05,575296.96
PLGW600043,436652.49,575282.62
PLGW600043,436696.42,575264.1
PLGW600043,436751.45,575254.58
PLGW600043,436789.55,575245.58
PLGW600043,436820.24,575229.18
PLGW600043,436869.63,575212.08
PLGW600043,436888.41,575200.17
PLGW600043,436913.81,575191.97
PLGW600043,436943.18,575189.06
PLGW600043,436947.0664,575186.6781
PLGW600043,436954.83,575181.92
PLGW600043,436962.76,575158.11
PLGW600043,436968.58,575146.99
PLGW600043,436970.3,575134.95
PLGW600043,436969.7809,575130.2585
PLGW600043,436968.72,575120.67
PLGW600043,436967.66,575106.91
PLGW600043,436974.54,575098.97
PLGW600043,436997.29,575087.33
PLGW600043,437040.12,575081.43
PLGW600043,437065.91,575078.78
PLGW600043,437094.69,575076.13
PLGW600043,437114.69,575070.56
PLGW600043,437127.8099,575062.7599
PLGW600043,437127.812,575062.7579
PLGW600043,437137.81,575052.35
PLGW600043,437145.35,575044.81
PLGW600043,437156.07,575031.32
PLGW600043,437157.4226,575030.2001
PLGW600043,437167.58,575021.79
PLGW600043,437195.76,575012.67
PLGW600043,437246.16,575003.94
PLGW600043,437276.32,574990.84
PLGW600043,437315.22,574978.14
PLGW600043,437347.56,574967.09
PLGW600043,437399.16,574953.2
PLGW600043,437442.15,574939.97
PLGW600043,437483.16,574931.37
PLGW600043,437528.14,574928.73
PLGW600043,437563.2,574931.5
PLGW600043,437563.2105,574931.499
PLGW600043,437600.9,574928.07
PLGW600043,437628.68,574922.11
PLGW600043,437673.7316,574923.4931
PLGW600043,437693.5,574924.1
PLGW600043,437710.17,574928.6
PLGW600043,437719.7,574925.42
PLGW600043,437722.48,574920.26
PLGW600043,437718.51,574912.72
PLGW600043,437708.72,574897.64
PLGW600043,437704.75,574879.12
PLGW600043,437699.46,574863.9
PLGW600043,437696.15,574846.71
PLGW600043,437690.2,574833.48
PLGW600043,437685.96,574830.3
PLGW600043,437668.5,574817.6
PLGW600043,437656.6,574800.93
PLGW600043,437658.18,574765.21
PLGW600043,437666.12,574744.58
PLGW600043,437679.61,574727.11
PLGW600043,437698.66,574711.24
PLGW600043,437715.33,574692.98
PLGW600043,437724.525,574681.1626
PLGW600043,437737.56,574664.41
PLGW600043,437758.2,574618.37
PLGW600043,437772.0502,574560.0601
PLGW600043,437782.01,574517.56
PLGW600043,437782.01,574492.16
PLGW600043,437793.91,574455.65
PLGW600043,437818.65,574426.15
PLGW600043,437845.64,574402.73
PLGW600043,437855.17,574382.1
PLGW600043,437859.53,574357.89
PLGW600043,437899.62,574330.9
PLGW600043,437928.19,574315.03
PLGW600043,437944.46,574296.77
PLGW600043,437959.15,574293.2
PLGW600043,437969.47,574293.59
PLGW600043,437980.18,574305.1
PLGW600043,438002.41,574325.74
PLGW600043,438025.95,574351.67
PLGW600043,438059.29,574361.19
PLGW600043,438054.53,574372.31
PLGW600043,438075.96,574380.24
PLGW600043,438089.45,574380.24
PLGW600043,438103.74,574380.24
PLGW600043,438117.24,574369.13
PLGW600043,438134.7,574356.43
PLGW600043,438160.36,574358.68
PLGW600043,438178.88,574358.68
PLGW600043,438202.04,574363.97
PLGW600043,438216.59,574361.99
PLGW600043,438227.52,574355.79
PLGW600043,438251.34,574337.93
PLGW600043,438280.9683,574320.8625
PLGW600043,438280.99,574320.85
PLGW600043,438281.2278,574320.5489
PLGW600043,438295.1099,574302.9699
PLGW600043,438300.95,574288.32
PLGW600043,438302.27,574269.14
PLGW600043,438298.96,574251.94
PLGW600043,438299.62,574238.71
PLGW600043,438300.95,574226.81
PLGW600043,438308.88,574214.9
PLGW600043,438324.1,574204.98
PLGW600043,438338.65,574189.11
PLGW600043,438359.15,574163.97
PLGW600043,438370.4,574143.46
PLGW600043,438388.92,574109.73
PLGW600043,438403.47,574089.89
PLGW600043,438420.67,574070.7
PLGW600043,438447.29,574043.71
PLGW600043,438453.94,574030.63
PLGW600043,438461.35,574016.06
PLGW600043,438462.78,574003.82
PLGW600043,438457.49,573996.41
PLGW600043,438451.67,573983.18
PLGW600043,438451.67,573965.19
PLGW600043,438455.9,573937.14
PLGW600043,438456.96,573924.44
PLGW600043,438468.6,573911.21
PLGW600043,438486.06,573895.34
PLGW600043,438500.88,573883.17
PLGW600043,438516.22,573859.35
PLGW600043,438534.22,573839.78
PLGW600043,438553.18,573821.78
PLGW600043,438566.41,573808.02
PLGW600043,438571.17,573794.26
PLGW600043,438585.99,573776.27
PLGW600043,438619.85,573765.69
PLGW600043,438639.43,573756.69
PLGW600043,438645.78,573750.34
PLGW600043,438647.9,573742.93
PLGW600043,438638.9,573731.82
PLGW600043,438624.62,573722.82
PLGW600043,438616.15,573711.71
PLGW600043,438612.97,573698.48
PLGW600043,438600.27,573681.02
PLGW600043,438602.92,573670.96
PLGW600043,438631.49,573659.85
PLGW600043,438682.29,573657.21
PLGW600043,438710.34,573652.97
PLGW600043,438733.09,573652.97
PLGW600043,438748.44,573658.79
PLGW600043,438765.37,573667.79
PLGW600043,438778.6,573675.73
PLGW600043,438794.48,573677.31
PLGW600043,438822.52,573657.73
PLGW600043,438839.46,573644.51
PLGW600043,438857.78,573635.97
PLGW600043,438886.98,573625.73
PLGW600043,438902.23,573605.8
PLGW600043,438913.34,573578.81
PLGW600043,438937.95,573562.94
PLGW600043,438957.79,573558.97
PLGW600043,438980.81,573558.97
PLGW600043,439008.59,573558.97
PLGW600043,439034.92,573558.7
PLGW600043,439034.9283,573558.6978
PLGW600043,439060.98,573551.83
PLGW600043,439083.2003,573540.0094
PLGW600043,439102.1738,573521.6012
PLGW600043,439120.48,573503.84
PLGW600043,439125.11,573485.32
PLGW600043,439137.02,573473.41
PLGW600043,439151.57,573471.43
PLGW600043,439175.38,573467.46
PLGW600043,439190.83,573459.86
PLGW600043,439220.99,573424.94
PLGW600043,439242.43,573405.89
PLGW600043,439270.21,573398.75
PLGW600043,439291.31,573396.14
PLGW600043,439310.0201,573377.5
PLGW600043,439334.5,573351.91
PLGW600043,439353.55,573337.63
PLGW600043,439389.27,573322.55
PLGW600043,439427.37,573313.81
PLGW600043,439450.39,573316.2
PLGW600043,439465.47,573316.2
PLGW600043,439485.31,573301.91
PLGW600043,439504.36,573266.19
PLGW600043,439522.62,573198.72
PLGW600043,439521.03,573155.86
PLGW600043,439497.22,573139.98
PLGW600043,439459.91,573125.7
PLGW600043,439447.21,573102.68
PLGW600043,439439.28,573060.61
PLGW600043,439428.16,573006.63
PLGW600043,439425.78,572990.76
PLGW600043,439428.16,572982.82
PLGW600043,439432.13,572978.85
PLGW600043,439444.83,572976.47
PLGW600043,439467.85,572959.8
PLGW600043,439488.49,572940.75
PLGW600043,439500.34,572921.86
PLGW600043,439505.1,572906.78
PLGW600043,439505.9,572885.35
PLGW600043,439493.99,572852.8
PLGW600043,439484.47,572836.93
PLGW600043,439474.15,572825.02
PLGW600043,439467.8,572812.32
PLGW600043,439465.6816,572794.973
PLGW600043,439465.68,572794.96
PLGW600043,439464.62,572772.63
PLGW600043,439451.13,572770.25
PLGW600043,439442.52,572761.0
PLGW600043,439445.17,572740.89
PLGW600043,439445.17,572717.61
PLGW600043,439452.05,572692.74
PLGW600043,439464.75,572679.51
PLGW600043,439482.74,572671.57
PLGW600043,439503.1927,572664.0827
PLGW600043,439503.2,572664.08
PLGW600043,439515.6,572645.91
PLGW600043,439531.47,572630.83
PLGW600043,439537.03,572613.36
PLGW600043,439536.24,572585.58
PLGW600043,439533.06,572557.8
PLGW600043,439535.0991,572534.2808
PLGW600043,439535.1,572534.27
PLGW600043,439525.12,572516.53
PLGW600043,439527.51,572495.89
PLGW600043,439541.0,572474.46
PLGW600043,439550.41,572459.59
PLGW600043,439566.4,572433.98
PLGW600043,439577.51,572408.58
PLGW600043,439589.26,572386.95
PLGW600043,439619.82,572370.67
PLGW600043,439649.19,572346.07
PLGW600043,439660.0997,572338.6302
PLGW600043,439675.38,572328.21
PLGW600043,439681.73,572319.08
PLGW600043,439681.33,572305.59
PLGW600043,439682.4621,572298.2419
PLGW600043,439684.51,572284.95
PLGW600043,439689.27,572261.14
PLGW600043,439691.65,572230.18
PLGW600043,439696.02,572216.69
PLGW600043,439708.06,572204.65
PLGW600043,439739.81,572180.84
PLGW600043,439749.33,572164.96
PLGW600043,439755.68,572138.5
PLGW600043,439766.27,572125.27
PLGW600043,439806.48,572105.69
PLGW600043,439815.666,572103.1253
PLGW600043,439865.22,572089.29
PLGW600043,439880.04,572075.0
PLGW600043,439900.15,572060.71
PLGW600043,439918.67,572041.14
PLGW600043,439924.4876,572030.3736
PLGW600043,439929.25,572021.56
PLGW600043,439931.37,572004.09
PLGW600043,439934.54,571987.69
PLGW600043,439941.95,571971.94
PLGW600043,439975.82,571958.18
PLGW600043,439999.1,571958.18
PLGW600043,440010.74,571962.41
PLGW600043,440013.9908,571965.6608
PLGW600043,440023.97,571975.64
PLGW600043,440042.49,571980.93
PLGW600043,440053.07,571980.93
PLGW600043,440060.48,571978.82
PLGW600043,440067.89,571970.88
PLGW600043,440072.65,571954.48
PLGW600043,440073.71,571939.13
PLGW600043,440103.35,571908.97
PLGW600043,440118.69,571891.5
PLGW600043,440129.28,571877.22
PLGW600043,440135.63,571860.81
PLGW600043,440141.36,571839.03
PLGW600043,440141.3622,571839.0218
PLGW600043,440147.8,571814.77
PLGW600043,440158.91,571798.37
PLGW600043,440174.96,571775.7
PLGW600043,440199.43,571752.55
PLGW600043,440219.28,571731.39
PLGW600043,440231.85,571714.85
PLGW600043,440251.69,571698.31
PLGW600043,440268.23,571693.68
PLGW600043,440300.0118,571687.9106
PLGW600043,440312.41,571685.66
PLGW600043,440326.96,571678.39
PLGW600043,440336.88,571670.45
PLGW600043,440338.86,571655.9
PLGW600043,440337.6922,571650.6332
PLGW600043,440334.9,571638.04
PLGW600043,440336.88,571618.19
PLGW600043,440346.8,571602.32
PLGW600043,440362.02,571597.69
PLGW600043,440376.3139,571590.0675
PLGW600043,440381.86,571587.11
PLGW600043,440392.44,571571.23
PLGW600043,440392.0803,571558.1808
PLGW600043,440392.08,571558.17
PLGW600043,440390.75,571536.37
PLGW600043,440393.77,571519.64
PLGW600043,440404.35,571503.76
PLGW600043,440410.3,571493.18
PLGW600043,440422.87,571477.3
PLGW600043,440431.7147,571467.7757
PLGW600043,440431.72,571467.77
PLGW600043,440431.7196,571467.7641
PLGW600043,440430.81,571455.48
PLGW600043,440430.81,571440.92
PLGW600043,440430.81,571423.06
PLGW600043,440430.81,571401.9
PLGW600043,440438.45,571387.7
PLGW600043,440462.8,571368.65
PLGW600043,440475.6297,571363.5359
PLGW600043,440511.97,571349.05
PLGW600043,440523.12,571339.02
PLGW600043,440531.59,571312.56
PLGW600043,440521.0,571282.4
PLGW600043,440515.9058,571271.9897
PLGW600043,440508.83,571257.53
PLGW600043,440509.36,571238.48
PLGW600043,440515.18,571219.96
PLGW600043,440537.41,571200.38
PLGW600043,440567.04,571186.09
PLGW600043,440577.9944,571182.8462
PLGW600043,440607.26,571174.18
PLGW600043,440645.36,571148.78
PLGW600043,440669.7,571128.67
PLGW600043,440673.93,571111.74
PLGW600043,440671.29,571095.87
PLGW600043,440661.23,571073.11
PLGW600043,440652.24,571046.65
PLGW600043,440640.5335,571026.0062
PLGW600043,440640.53,571026.0
PLGW600043,440635.3,571003.79
PLGW600043,440635.83,570983.15
PLGW600043,440635.83,570961.46
PLGW600043,440641.12,570946.64
PLGW600043,440656.47,570926.53
PLGW600043,440674.99,570910.66
PLGW600043,440708.89,570892.49
PLGW600043,440731.12,570881.91
PLGW600043,440752.7136,570873.0121
PLGW600043,440754.83,570872.14
PLGW600043,440787.21,570872.38
PLGW600043,440788.4064,570872.5612
PLGW600043,440822.14,570877.67
PLGW600043,440853.89,570877.67
PLGW600043,440886.69,570877.67
PLGW600043,440906.8,570888.26
PLGW600043,440953.8962,570914.4567
PLGW600043,440953.92,570914.47
PLGW600043,440953.9449,570914.4718
PLGW600043,440987.24,570916.83
PLGW600043,441040.15,570922.12
PLGW600043,441118.47,570924.24
PLGW600043,441171.39,570923.18
PLGW600043,441231.16,570914.87
PLGW600043,441275.61,570909.32
PLGW600043,441297.1909,570908.3589
PLGW600043,441300.7513,570908.2004
PLGW600043,441300.76,570908.2
PLGW600043,441349.42,570915.67
PLGW600043,441385.14,570909.32
PLGW600043,441461.34,570891.06
PLGW600043,441501.0203,570876.1197
PLGW600043,441512.94,570867.25
PLGW600043,441512.94,570863.5966
PLGW600043,441512.94,570850.58
PLGW600043,441505.0,570834.7
PLGW600043,441498.65,570822.0
PLGW600043,441498.65,570811.69
PLGW600043,441505.79,570802.95
PLGW600043,441529.61,570796.6
PLGW600043,441568.1112,570788.2643
PLGW600043,441577.23,570786.29
PLGW600043,441594.69,570783.11
PLGW600043,441607.39,570775.17
PLGW600043,441616.92,570762.47
PLGW600043,441617.71,570749.77
PLGW600043,441601.04,570719.61
PLGW600043,441597.4382,570672.2224
PLGW600043,441595.49,570646.59
PLGW600043,441614.54,570576.74
PLGW600043,441620.89,570521.97
PLGW600043,441615.33,570524.35
PLGW600043,441636.76,570510.85
PLGW600043,441671.69,570496.57
PLGW600043,441723.08,570472.22
PLGW600043,441748.88,570455.56
PLGW600043,441768.72,570436.11
PLGW600043,441786.58,570407.14
PLGW600043,441794.12,570399.6
PLGW600043,441826.27,570385.71
PLGW600043,441848.29,570374.93
PLGW600043,441867.15,570363.88
PLGW600043,441880.64,570350.78
PLGW600043,441893.74,570329.35
PLGW600043,441898.9,570316.65
PLGW600043,441896.91,570296.01
PLGW600043,441893.95,570266.3
PLGW600043,441893.95,570250.42
PLGW600043,441903.21,570225.29
PLGW600043,441908.5,570214.04
PLGW600043,441919.75,570192.88
PLGW600043,441923.72,570165.1
PLGW600043,441929.67,570151.87
PLGW600043,441943.4297,570134.74
PLGW600043,441950.18,570120.78
PLGW600043,441944.3098,570103.42
PLGW600043,441940.91,570089.69
PLGW600043,441923.06,570073.81
PLGW600043,441909.16,570061.25
PLGW600043,441901.89,570048.68
PLGW600043,441901.89,570036.77
PLGW600043,441908.58,570023.13
PLGW600043,441911.22,570015.19
PLGW600043,441916.52,570001.43
PLGW600043,441929.75,569989.26
PLGW600043,441946.68,569982.38
PLGW600043,441955.15,569973.92
PLGW600043,441955.15,569960.69
PLGW600043,441949.85,569951.16
PLGW600043,441950.38,569932.64
PLGW600043,441957.26,569916.77
PLGW600043,441962.0487,569905.0298
PLGW600043,441970.0165,569901.2225
PLGW600043,441981.0392,569899.1557
PLGW600043,441992.8066,569891.1392
PLGW600043,442005.705,569872.6183
PLGW600043,442018.2728,569857.074
PLGW600043,442044.2397,569817.9228
PLGW600043,442047.3926,569813.1691
PLGW600043,442061.2677,569790.928
PLGW600043,442067.8823,569782.9905
PLGW600043,442070.8588,569765.4618
PLGW600043,442071.851,569751.5712
